[rosmaster.main][INFO] 2015-11-26 12:33:48,563: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2015-11-26 12:33:48,563: Starting ROS Master Node
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/base_controller/fl_caster_r_wheel_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/l_arm_controller/gains/l_shoulder_pan_joint/proxy/lambda] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/imu_node/max_drift_rate] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/upper_arm_roll_gains/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/head_traj_controller/gains/head_pan_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/shoulder_lift_gains/proxy/lambda] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/r_gripper_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/head_traj_controller/gains/head_pan_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,671: +PARAM [/l_arm_controller/joint_trajectory_action_node/constraints/l_upper_arm_roll_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/l_arm_controller/gains/l_shoulder_pan_joint/proxy/effort_limit] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/r_gripper_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/two_cpu_monitor/enforce_clock_speed] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/head_traj_controller/gains/head_pan_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/base_odometry/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/l_arm_controller/gains/l_shoulder_lift_joint/mass] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/laser_tilt_controller/gains/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/projector_trigger/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/l_arm_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/ocean_server/port2] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/ocean_server/port3] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/ocean_server/port0] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/ocean_server/port1] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/base_controller/fr_caster_rotation_joint/velocity_controller/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/wide_stereo_right/ext_trig] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/base_controller/fr_caster_rotation_joint/velocity_controller/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/shoulder_pan_gains/proxy/lambda] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,672: +PARAM [/r_arm_controller/joint_trajectory_action_node/constraints/r_shoulder_lift_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/base_controller/fr_caster_rotation_joint/velocity_controller/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/wrist_flex_gains/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/narrow_stereo_both/ext_trig] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/diag_agg/analyzers/lasers/analyzers/tilt_hk/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/head_traj_controller/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/base_odometry/x_stddev] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/diag_agg/analyzers/cameras/analyzers/wide_right/num_items] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/r_arm_controller/gains/r_wrist_flex_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/base_controller/fl_caster_rotation_joint/position_controller/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/diag_agg/analyzers/computers/analyzers/clocks/timeout] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/r_arm_controller/gains/r_wrist_flex_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/base_controller/fl_caster_rotation_joint/velocity_controller/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/base_controller/bl_caster_rotation_joint/position_controller/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/diag_agg/analyzers/controllers/startswith] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/r_arm_controller/gains/r_wrist_flex_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,673: +PARAM [/base_controller/fl_caster_rotation_joint/position_controller/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_controller/fl_caster_rotation_joint/position_controller/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_controller/br_caster_rotation_joint/velocity_controller/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_controller/br_caster_rotation_joint/velocity_controller/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/prosilica_inhibit_projector_controller/values] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/shoulder_pan_gains/mass] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_controller/br_caster_rotation_joint/velocity_controller/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_controller/bl_caster_rotation_joint/velocity_controller/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/narrow_stereo/narrow_stereo_proc/disparity_range] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/wifi_ddwrt/username] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_odometry/ils_max_iterations] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/l_arm_controller/gains/l_elbow_flex_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/diag_agg/analyzers/cameras/analyzers/prosilica/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/l_arm_controller/gains/l_elbow_flex_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/head_camera_trigger/times] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/diag_agg/analyzers/cameras/analyzers/forearm_r/num_items] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/r_arm_controller/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/l_arm_controller/gains/l_elbow_flex_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,674: +PARAM [/base_odometry/odometer_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/head_traj_controller/gains/head_tilt_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/head_traj_controller/gains/head_tilt_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/projector_trigger/period] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/diag_agg/analyzers/lasers/analyzers/tilt_hk/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/head_traj_controller/gains/head_tilt_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/diag_agg/analyzers/cameras/analyzers/camera_synchronizer/num_items] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/r_arm_controller/gains/r_shoulder_pan_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/diag_agg/analyzers/controllers/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/robot_pose_ekf/publish_tf] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/wide_stereo_right/trig_timestamp_topic] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/l_arm_controller/gains/l_forearm_roll_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/diag_agg/analyzers/computers/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/narrow_stereo_both/first_packet_offset] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/l_arm_controller/gains/l_forearm_roll_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/diag_agg/analyzers/computers/analyzers/clocks/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/l_arm_controller/gains/l_shoulder_lift_joint/proxy/effort_limit] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,675: +PARAM [/diag_agg/analyzers/motors/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/l_arm_controller/gains/l_forearm_roll_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/diag_agg/analyzers/cameras/analyzers/forearm_r/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/base_controller/fl_caster_r_wheel_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/r_arm_controller/gains/r_shoulder_lift_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/r_arm_controller/gains/r_upper_arm_roll_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/base_controller/br_caster_r_wheel_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/diag_agg/analyzers/computers/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/diag_agg/analyzers/devices/analyzers/imu/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/diag_agg/analyzers/power/num_items] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/wide_stereo_both/imager_rate] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/l_arm_controller/gains/l_shoulder_pan_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/base_controller/wheel_velocity_filter/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/prosilica_driver/frame_id] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/base_controller/max_rotational_velocity] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/r_arm_controller/gains/r_upper_arm_roll_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/diag_agg/analyzers/cameras/analyzers/narrow_right/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,676: +PARAM [/base_odometry/cov_xy] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/r_arm_controller/gains/r_upper_arm_roll_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/diag_agg/analyzers/computers/analyzers/network/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/diag_agg/analyzers/computers/analyzers/network/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/r_arm_controller/gains/r_shoulder_pan_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/base_controller/f_caster_velocity_pid_gains/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/l_arm_controller/gains/l_shoulder_lift_joint/proxy/lambda] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/r_arm_controller/gains/r_shoulder_pan_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/base_controller/f_caster_velocity_pid_gains/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/l_arm_controller/joint_trajectory_action_node/constraints/l_wrist_roll_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/r_arm_controller/gains/r_shoulder_pan_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/diag_agg/analyzers/motors/expected] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/base_controller/wheel_pid_gains/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/base_controller/f_caster_velocity_pid_gains/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/base_odometry/y_stddev] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/l_gripper_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/r_forearm_cam/frame_id] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/base_controller/bl_caster_rotation_joint/velocity_controller/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,677: +PARAM [/diag_agg/analyzers/cameras/analyzers/camera_synchronizer/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/base_controller/bl_caster_rotation_joint/velocity_controller/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/base_controller/bl_caster_rotation_joint/velocity_controller/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/base_controller/fr_caster_rotation_joint/position_controller/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/r_arm_controller/gains/r_upper_arm_roll_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/laser_tilt_controller/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/diag_agg/analyzers/cameras/analyzers/wide_right/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/projector_controller/actuator] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/l_forearm_cam_trigger/times] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/base_controller/fr_caster_rotation_joint/position_controller/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/base_controller/fr_caster_rotation_joint/position_controller/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/wide_stereo_both/camera_nodes] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/diag_agg/analyzers/joints/expected] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/diag_agg/analyzers/computers/analyzers/clocks/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/narrow_stereo_right/camera_url] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/imu_node/orientation_stdev] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/r_arm_controller/joint_trajectory_action_node/constraints/r_wrist_flex_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,678: +PARAM [/r_forearm_cam/imager_rate] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/shoulder_lift_gains/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/shoulder_lift_gains/proxy/effort_limit] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/bl_caster_l_wheel_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/wheel_velocity_filter/params/b] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/wheel_velocity_filter/params/a] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/diag_agg/analyzers/lasers/analyzers/base_hk/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/diag_agg/analyzers/cameras/analyzers/prosilica/path] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/prosilica_driver/ip_address] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/prosilica_inhibit_projector_controller/topics] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/br_caster_l_wheel_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/b_caster_velocity_pid_gains/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/r_forearm_cam_trigger/period] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/b_caster_velocity_pid_gains/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/br_caster_l_wheel_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/diag_agg/analyzers/cameras/analyzers/prosilica/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/base_controller/br_caster_l_wheel_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/l_forearm_cam/rotate_180] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,679: +PARAM [/prosilica_inhibit_projector_controller/times] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/base_controller/fl_caster_rotation_joint/velocity_controller/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/torso_controller/gains/torso_lift_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/base_odometry/caster_names] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/torso_controller/gains/torso_lift_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/base_odometry/rotation_stddev] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/base_controller/fl_caster_rotation_joint/velocity_controller/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/wide_stereo_both/frame_id] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/torso_controller/gains/torso_lift_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/diag_agg/analyzers/cameras/analyzers/forearm_l/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/l_arm_controller/gains/l_wrist_flex_joint/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/base_odometry/verbose] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/r_arm_controller/joint_trajectory_action_node/constraints/r_forearm_roll_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/laser_tilt_controller/gains/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/base_controller/fl_caster_l_wheel_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/l_arm_controller/gains/l_wrist_flex_joint/d] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/laser_tilt_controller/gains/p] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,680: +PARAM [/torso_controller/position_joint_action_node/goal_threshold] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,681: +PARAM [/l_arm_controller/gains/l_wrist_flex_joint/i] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,681: +PARAM [/diag_agg/analyzers/cameras/analyzers/prosilica/num_items] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,681: +PARAM [/diag_agg/analyzers/motors/type] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,681: +PARAM [/r_arm_controller/joint_trajectory_action_node/constraints/r_elbow_flex_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2015-11-26 12:33:48,681: +PARAM [/base_controller/f_caster_position_pid_gains/d] by /roslaunch
